"","avgAttempts","avgYards","avgTDs","avgPoints","lastRushAtt","lastRushYds","lastRushTD","lastTargets","lastPassYds","lastPassTD","lastFantasyPoints","performanceClass"
"411",0,0,0,0,0,0,0,0,0,0,0,0
"412",0.666666666666667,2.33333333333333,0,0.233333333333333,1,3,0,0,0,0,0.3,0
"413",1.66666666666667,13,0.333333333333333,3.3,1,12,0,4,27,1,9.9,1
"414",1,1.33333333333333,0,0.133333333333333,2,4,0,0,0,0,0.4,0
"415",0,0,0,0,0,0,0,0,0,0,0,0
"416",11,64.6666666666667,0,5.13333333333333,8,78,0,2,4,0,6.2,1
"417",21.6666666666667,47.3333333333333,1,10.7333333333333,23,26,2,3,22,0,16.8,3
"418",1.33333333333333,7,0,0.7,0,0,0,4,21,0,2.1,0
"419",8,48,0.333333333333333,6.8,7,34,0,2,4,0,3.8,0
"420",7.33333333333333,31.3333333333333,0.333333333333333,5.13333333333333,2,8,0,2,2,0,1,0
"421",2,9.66666666666667,0,0.3,0,0,0,0,0,0,0,0
"422",13,85.6666666666667,1,14.5666666666667,6,33,0,10,78,1,17.1,3
"423",0.333333333333333,0.333333333333333,0,0.0333333333333333,0,0,0,0,0,0,0,0
"424",29.3333333333333,132.333333333333,0.333333333333333,15.2333333333333,27,117,0,2,5,0,12.2,2
"425",7,22,0,2.2,5,23,0,3,3,0,2.6,0
"426",16.6666666666667,117.333333333333,0.666666666666667,16.4,27,170,2,4,55,0,36.5,4
"427",15.6666666666667,77,0.333333333333333,9.7,18,83,1,7,78,0,22.1,4
"428",0.666666666666667,0.666666666666667,0,0.0666666666666667,1,2,0,1,0,0,0.2,0
"429",26.3333333333333,113.333333333333,0.333333333333333,13.3333333333333,12,12,0,10,67,1,13.9,2
"430",11.3333333333333,51,0,4.43333333333333,8,19,0,4,28,0,2.7,0
"431",7.66666666666667,55,0.333333333333333,7.5,4,14,0,5,39,0,5.3,1
"432",0.666666666666667,4.33333333333333,0,0.433333333333333,2,13,0,0,0,0,1.3,0
"433",20.3333333333333,97.3333333333333,0,9.06666666666667,11,31,0,4,12,0,2.3,0
"434",7.66666666666667,66.3333333333333,0.333333333333333,8.63333333333333,3,0,0,4,38,1,9.8,1
"435",6.33333333333333,19,0.333333333333333,3.23333333333333,5,10,0,1,0,0,-1,0
"436",1.66666666666667,5.33333333333333,0,0.533333333333333,2,13,0,0,0,0,1.3,0
"437",24.3333333333333,89.6666666666667,0.333333333333333,10.9666666666667,28,83,1,3,19,0,16.2,3
"438",6,40,0,4,13,72,0,1,14,0,8.6,1
"439",11.3333333333333,33,0,3.3,10,38,0,4,26,0,6.4,1
"440",0,0,0,0,0,0,0,0,0,0,0,0
"441",8.33333333333333,46.6666666666667,0.333333333333333,6.66666666666667,10,39,0,8,83,1,18.2,3
"442",0.333333333333333,6.33333333333333,0.333333333333333,2.63333333333333,1,19,1,0,0,0,7.9,1
"443",1.66666666666667,13.6666666666667,0,1.36666666666667,5,41,0,0,0,0,4.1,0
"444",5.33333333333333,17.3333333333333,0,1.73333333333333,15,52,0,1,0,0,5.2,1
"445",7.33333333333333,47.3333333333333,0.333333333333333,7.4,18,72,1,4,70,0,22.2,4
"446",0.666666666666667,3.66666666666667,0,0.366666666666667,0,0,0,2,11,0,1.1,0
"447",0,0,0,0,0,0,0,0,0,0,0,0
"448",0,0,0,0,0,0,0,0,0,0,0,0
"449",0,0,0,0,0,0,0,0,0,0,0,0
"450",7.33333333333333,22.6666666666667,0,2.26666666666667,20,66,0,2,2,0,6.8,1
"451",0.333333333333333,6,0,0.6,0,0,0,0,0,0,0,0
"452",27.3333333333333,156,0.666666666666667,19.6,26,203,1,3,13,0,27.6,4
"453",10.6666666666667,34.3333333333333,0,3.43333333333333,12,22,0,1,9,0,3.1,0
"454",7.33333333333333,38.6666666666667,0,3.86666666666667,15,92,0,3,14,0,10.6,2
"455",1,0.666666666666667,0,0.0666666666666667,0,0,0,1,0,0,0,0
"456",3,8.33333333333333,0,0.833333333333333,5,15,0,1,7,0,2.2,0
"457",4.33333333333333,29.3333333333333,0.333333333333333,4.93333333333333,5,61,1,4,27,0,14.8,2
"458",5,15.3333333333333,0,1.53333333333333,2,2,0,0,0,0,0.2,0
"459",0,0,0,0,0,0,0,0,0,0,0,0
"460",0,0,0,0,0,0,0,0,0,0,0,0
"461",0.333333333333333,3.66666666666667,0,0.366666666666667,0,0,0,0,0,0,0,0
"462",17,67,0,6.7,11,8,0,0,0,0,0.8,0
"463",0.666666666666667,0.666666666666667,0,0.0666666666666667,0,0,0,2,2,0,0.2,0
"464",0.666666666666667,2.33333333333333,0,-0.433333333333333,2,7,0,0,0,0,0.7,0
"465",0.333333333333333,1,0,0.1,0,0,0,0,0,0,0,0
"466",2.33333333333333,12,0.333333333333333,3.2,1,-3,0,1,0,0,-0.3,0
"467",0,0,0,0,0,0,0,0,0,0,0,0
"468",0,0,0,0,0,0,0,0,0,0,0,0
"469",18.3333333333333,94.3333333333333,1,15.4333333333333,24,69,1,5,92,1,28.1,4
"470",10,53,0,4.63333333333333,5,18,0,5,13,0,3.1,0
"471",0,0,0,0,0,0,0,0,0,0,0,0
"472",22.3333333333333,74.6666666666667,0.666666666666667,10.8,18,99,0,3,36,0,11.5,2
"473",19.3333333333333,55.6666666666667,0,4.23333333333333,25,58,0,2,0,0,5.8,1
"474",4.66666666666667,12,0,1.2,4,14,0,0,0,0,1.4,0
"475",2.33333333333333,32.6666666666667,0,3.26666666666667,2,54,0,1,23,0,7.7,1
"476",3.33333333333333,9.33333333333333,0,0.933333333333333,3,8,0,0,0,0,0.8,0
"477",9,51,0.333333333333333,7.1,2,9,0,1,0,0,0.9,0
"478",7.33333333333333,26.6666666666667,0.333333333333333,4.66666666666667,8,24,0,2,10,0,3.4,0
"479",0.333333333333333,0,0,0,0,0,0,1,0,0,0,0
"480",0,0,0,0,0,0,0,0,0,0,0,0
"481",1.33333333333333,2,0,0.2,3,7,0,1,-1,0,0.6,0
"482",26,97.6666666666667,0,9.76666666666667,17,32,0,4,26,0,5.8,1
"483",5.66666666666667,20,0,2,3,0,0,6,34,0,3.4,0
"484",1.33333333333333,18.6666666666667,0,1.86666666666667,0,0,0,1,8,0,0.8,0
"485",21,134.666666666667,0.666666666666667,18.1333333333333,17,54,0,2,15,0,6.9,1
"486",18.3333333333333,93.3333333333333,0.333333333333333,11.3333333333333,22,61,0,8,58,0,11.9,2
"487",1.66666666666667,1,0,0.1,1,1,0,2,0,0,0.1,0
"488",0,0,0,0,0,0,0,0,0,0,0,0
"489",9.66666666666667,45.6666666666667,0.333333333333333,5.23333333333333,3,25,1,5,27,0,9.2,1
"490",20.3333333333333,74.6666666666667,0,6.8,18,63,0,4,40,0,10.3,2
"491",6,45.6666666666667,0.333333333333333,6.56666666666667,4,10,0,4,18,0,2.8,0
"492",1.33333333333333,5.33333333333333,0,0.533333333333333,0,0,0,0,0,0,0,0
"493",0.333333333333333,3,0,0.3,0,0,0,0,0,0,0,0
"494",0,0,0,0,0,0,0,0,0,0,0,0
"495",11.3333333333333,66.3333333333333,0,6.63333333333333,8,36,0,8,43,0,7.9,1
"496",0,0,0,0,0,0,0,0,0,0,0,0
"497",11.3333333333333,29.6666666666667,0,2.96666666666667,6,-5,0,2,4,0,-0.1,0
"498",0.333333333333333,4.66666666666667,0,0.466666666666667,0,0,0,1,14,0,1.4,0
"499",15.6666666666667,78.6666666666667,0.333333333333333,9.86666666666667,15,42,0,7,54,0,9.6,1
"500",1.66666666666667,4.66666666666667,0,0.466666666666667,1,5,0,1,6,0,1.1,0
"501",0.333333333333333,6,0,0.6,0,0,0,0,0,0,0,0
"502",25,140,1,19.3333333333333,13,45,1,2,16,0,10.1,2
"503",7,21,1,8.1,9,32,0,4,20,2,17.2,3
"504",1,1.33333333333333,0,0.133333333333333,2,4,0,1,0,0,0.4,0
"505",12.3333333333333,41,0.333333333333333,6.1,21,58,0,3,34,1,15.2,3
"506",8,38.6666666666667,0,3.86666666666667,2,0,0,0,0,0,0,0
"507",6.66666666666667,22.6666666666667,0,2.26666666666667,12,44,0,2,2,0,4.6,0
"508",4.33333333333333,31.6666666666667,0.333333333333333,5.16666666666667,2,2,0,2,5,0,0.7,0
"509",0,0,0,0,0,0,0,0,0,0,0,0
"510",0,0,0,0,0,0,0,0,0,0,0,0
"511",0.333333333333333,3.66666666666667,0,0.366666666666667,0,0,0,0,0,0,0,0
"512",16.3333333333333,71,0,7.1,15,78,0,2,16,0,9.4,1
"513",1.66666666666667,7.33333333333333,0,0.733333333333333,1,0,0,2,20,0,2,0
"514",3.66666666666667,29.6666666666667,0,2.96666666666667,4,22,0,7,67,0,8.9,1
"515",0.666666666666667,2.66666666666667,0,0.266666666666667,1,5,0,0,0,0,0.5,0
"516",4,17,0.333333333333333,3.7,4,15,0,1,0,0,1.5,0
"517",0.666666666666667,1.33333333333333,0,0.133333333333333,0,0,0,0,0,0,0,0
"518",0,0,0,0,0,0,0,0,0,0,0,0
"519",14,75,0.666666666666667,11.5,11,16,0,2,48,0,6.4,1
"520",11.3333333333333,60.6666666666667,0.333333333333333,7.4,10,43,0,4,26,1,12.9,2
"521",0,0,0,0,0,0,0,0,0,0,0,0
"522",18.6666666666667,76,0.666666666666667,10.9333333333333,8,36,0,1,9,0,4.5,0
"523",15.6666666666667,41,0,4.1,18,63,0,2,2,0,6.5,1
"524",5,38.3333333333333,0,3.83333333333333,4,10,0,4,7,0,1.7,0
"525",8.66666666666667,39.6666666666667,0,3.96666666666667,12,59,0,2,13,0,7.2,1
"526",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
"527",8,42.3333333333333,0.333333333333333,6.23333333333333,6,7,0,2,9,0,1.6,0
"528",1.33333333333333,2,0,0.2,0,0,0,0,0,0,0,0
"529",27.3333333333333,109.666666666667,0,10.9666666666667,29,129,0,3,20,0,14.9,2
"530",10,39.6666666666667,0.333333333333333,5.96666666666667,6,21,0,7,38,1,11.9,2
"531",1.33333333333333,-1,0,-0.1,4,-3,0,0,0,0,-0.3,0
"532",1.66666666666667,11.3333333333333,0.333333333333333,3.13333333333333,2,9,0,2,17,1,8.6,1
"533",24.3333333333333,123.666666666667,0.333333333333333,13.7,13,64,0,5,27,0,7.1,1
"534",4,10,0,1,7,27,0,0,0,0,2.7,0
"535",0,0,0,0,0,0,0,0,0,0,0,0
"536",8.33333333333333,40.6666666666667,0.333333333333333,6.06666666666667,3,43,0,0,0,0,4.3,0
"537",8,39,0.333333333333333,4.56666666666667,2,0,0,2,18,0,1.8,0
"538",0.666666666666667,4.33333333333333,0,0.433333333333333,0,0,0,0,0,0,0,0
"539",21.6666666666667,127,0,12.0333333333333,27,235,0,1,0,0,23.5,4
"540",10,38.6666666666667,0,3.2,22,100,0,2,6,0,10.6,2
"541",1.66666666666667,7,0,0.7,2,6,0,1,2,0,0.8,0
"542",16.6666666666667,60.6666666666667,0.333333333333333,7.4,14,34,0,5,46,0,6,1
"543",2,7.33333333333333,0,0.733333333333333,4,11,0,2,11,0,2.2,0
"544",0,0,0,0,0,0,0,0,0,0,0,0
"545",15.3333333333333,103.666666666667,0,10.3666666666667,6,18,0,10,128,0,14.6,2
"546",0.666666666666667,5.33333333333333,0,0.533333333333333,0,0,0,1,2,0,0.2,0
"547",16.3333333333333,87.3333333333333,0.333333333333333,10.7333333333333,8,14,0,1,30,0,4.4,0
"548",2.33333333333333,19,0.666666666666667,5.9,2,14,1,3,32,1,16.6,3
"549",2,15.3333333333333,0.333333333333333,3.53333333333333,4,12,0,1,15,0,2.7,0
"550",9.33333333333333,38.3333333333333,0,3.83333333333333,22,67,0,6,48,0,11.5,2
"551",0,0,0,0,0,0,0,0,0,0,0,0
"552",25.6666666666667,154.666666666667,1.33333333333333,22.8,29,158,2,4,29,0,30.7,4
"553",7,26,0.666666666666667,6.6,4,6,0,4,20,0,2.6,0
"554",2.33333333333333,9.66666666666667,0,0.966666666666667,3,27,0,1,-2,0,2.5,0
"555",18,68,0.666666666666667,10.8,16,77,1,1,4,0,14.1,2
"556",14.6666666666667,65.3333333333333,0,6.53333333333333,23,78,0,1,12,0,9,1
"557",12.6666666666667,47.6666666666667,0,4.76666666666667,16,63,0,2,12,0,7.5,1
"558",7.66666666666667,47,0.333333333333333,6.7,5,24,0,5,22,0,4.6,0
"559",1.33333333333333,1,0,0.1,2,1,0,0,0,0,0.1,0
"560",0.666666666666667,2.66666666666667,0,0.266666666666667,2,8,0,0,0,0,0.8,0
"561",0,0,0,0,0,0,0,0,0,0,0,0
"562",0,0,0,0,0,0,0,0,0,0,0,0
"563",13.6666666666667,49.3333333333333,0,4.93333333333333,11,32,0,2,14,0,4.6,0
"564",3.33333333333333,13,0,1.3,2,12,0,3,5,0,1.7,0
"565",7.33333333333333,41.3333333333333,0,4.13333333333333,6,28,0,5,7,0,3.5,0
"566",0.666666666666667,2.33333333333333,0,0.233333333333333,0,0,0,0,0,0,0,0
"567",0.333333333333333,1.66666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0
"568",5,35.6666666666667,0.333333333333333,5.56666666666667,4,11,0,4,84,1,15.5,3
"569",0,0,0,0,0,0,0,0,0,0,0,0
"570",0,0,0,0,0,0,0,0,0,0,0,0
"571",10.3333333333333,46.3333333333333,0.333333333333333,6.63333333333333,4,8,0,3,31,0,3.9,0
"572",0,0,0,0,0,0,0,0,0,0,0,0
"573",17.6666666666667,94,0.333333333333333,10.7333333333333,21,87,1,2,15,0,16.2,3
"574",19.6666666666667,46.6666666666667,0,4.66666666666667,12,17,0,0,0,0,1.7,0
"575",3.66666666666667,13.6666666666667,0,1.36666666666667,6,21,0,1,6,0,2.7,0
"576",4.66666666666667,36.6666666666667,0,3.66666666666667,2,7,0,1,9,0,1.6,0
"577",12,78,0.666666666666667,11.8,15,113,2,4,40,0,27.3,4
"578",4.66666666666667,13.3333333333333,0,1.33333333333333,1,-2,0,3,8,0,0.6,0
"579",1.66666666666667,3.33333333333333,0,0.333333333333333,0,0,0,4,10,0,1,0
"580",0,0,0,0,0,0,0,0,0,0,0,0
"581",6,21,0,2.1,4,8,0,6,39,0,4.7,0
"582",1.33333333333333,2,0,0.2,0,0,0,0,0,0,0,0
"583",23,87.6666666666667,0,9.43333333333333,10,11,0,6,45,0,7.6,1
"584",10,39.3333333333333,0.333333333333333,5.93333333333333,2,4,0,6,21,0,2.5,0
"585",2.66666666666667,1.66666666666667,0,0.166666666666667,3,8,0,1,0,0,0.8,0
"586",5.66666666666667,21,0.666666666666667,6.1,8,21,1,4,8,0,8.9,1
"587",11.3333333333333,62,0.333333333333333,8.2,8,29,1,7,88,0,17.7,3
"588",20.6666666666667,80,0,7.33333333333333,14,30,0,0,0,0,3,0
"589",4.66666666666667,20,0,2,3,23,0,1,9,0,3.2,0
"590",0.333333333333333,0.333333333333333,0,0.0333333333333333,1,1,0,0,0,0,0.1,0
"591",1.66666666666667,0.666666666666667,0,0.0666666666666667,3,2,0,2,0,0,0.2,0
"592",22.3333333333333,145.333333333333,0,14.5333333333333,14,97,0,3,1,0,9.8,1
"593",7,26,0,2.6,7,27,0,6,23,0,5,1
"594",15.3333333333333,81.6666666666667,0.333333333333333,9.5,17,105,0,5,34,1,17.9,3
"595",1,2.66666666666667,0,0.266666666666667,0,0,0,0,0,0,0,0
"596",13.6666666666667,39,0,3.23333333333333,19,24,0,3,13,0,3.7,0
"597",3,11,0,1.1,1,4,0,2,7,0,1.1,0
"598",1,0.333333333333333,0,0.0333333333333333,3,1,0,0,0,0,0.1,0
"599",15,97.3333333333333,0,9.73333333333333,10,16,0,3,51,0,6.7,1
"600",0,0,0,0,0,0,0,0,0,0,0,0
"601",20,90.6666666666667,1,14.4,8,18,0,4,6,0,2.4,0
"602",3,12,0,1.2,1,7,0,1,0,0,0.7,0
"603",15,62.3333333333333,0.666666666666667,10.2333333333333,4,14,0,0,0,0,1.4,0
"604",10.6666666666667,34,0,3.4,6,12,0,0,0,0,1.2,0
"605",15.3333333333333,62.6666666666667,0,6.26666666666667,13,67,0,1,0,0,6.7,1
"606",3,7.66666666666667,0,0.766666666666667,6,22,0,1,0,0,2.2,0
"607",1,4.66666666666667,0,0.466666666666667,1,6,0,0,0,0,0.6,0
"608",0.333333333333333,0,0,0,0,0,0,1,0,0,0,0
"609",14.6666666666667,69.3333333333333,0.333333333333333,8.93333333333333,13,58,1,1,10,0,12.8,2
"610",3,12.3333333333333,0,1.23333333333333,0,0,0,1,0,0,0,0
"611",13.6666666666667,77.3333333333333,0.333333333333333,9.73333333333333,6,17,0,13,91,1,16.8,3
"612",0.333333333333333,0,0,0,0,0,0,1,0,0,0,0
"613",0.333333333333333,1.66666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0
"614",7,44.6666666666667,0.333333333333333,6.46666666666667,3,22,0,5,2,0,2.4,0
"615",0.666666666666667,2.66666666666667,0,0.266666666666667,1,4,0,1,4,0,0.8,0
"616",0,0,0,0,0,0,0,0,0,0,0,0
"617",8.33333333333333,36,0,3.6,9,35,0,3,9,0,4.4,0
"618",10.3333333333333,61.6666666666667,0.333333333333333,8.16666666666667,7,56,0,3,21,0,7.7,1
"619",0,0,0,0,0,0,0,0,0,0,0,0
"620",15.6666666666667,72,0.333333333333333,8.53333333333333,10,47,0,5,22,0,4.9,0
"621",6.66666666666667,33,0.333333333333333,5.3,12,61,0,1,11,1,13.2,2
"622",5.33333333333333,19,0,1.9,1,6,0,4,18,0,2.4,0
"623",13.6666666666667,93,0.666666666666667,13.3,7,42,0,1,12,0,5.4,1
"624",2,2,0,0.2,0,0,0,2,0,0,0,0
"625",2,5.33333333333333,0,0.533333333333333,1,1,0,1,5,0,0.6,0
"626",1.66666666666667,8,0,0.8,2,8,0,3,16,0,2.4,0
"627",9.33333333333333,32.3333333333333,0,3.23333333333333,3,10,0,7,24,0,3.4,0
"628",0,0,0,0,0,0,0,0,0,0,0,0
"629",21,88,0.333333333333333,10.1333333333333,14,53,1,1,6,0,7.9,1
"630",14,61.3333333333333,0.333333333333333,8.13333333333333,15,66,0,6,34,0,10,2
"631",7,15,0,1.5,13,40,0,0,0,0,4,0
"632",13.6666666666667,58.3333333333333,1,11.8333333333333,22,99,0,3,21,1,18,3
"633",15.6666666666667,94,0.333333333333333,10.7333333333333,26,134,0,6,31,0,14.5,2
"634",13.3333333333333,48.3333333333333,0,4.16666666666667,8,24,0,0,0,0,2.4,0
"635",5,27.3333333333333,0,2.73333333333333,3,21,0,1,2,0,2.3,0
"636",0.333333333333333,0.333333333333333,0,0.0333333333333333,0,0,0,0,0,0,0,0
"637",9.33333333333333,48.6666666666667,0,4.86666666666667,14,47,0,11,56,0,10.3,2
"638",4.33333333333333,19.6666666666667,0,1.96666666666667,7,26,0,1,31,0,5.7,1
"639",24,144.333333333333,0.333333333333333,15.7666666666667,25,95,1,2,5,0,14,2
"640",1,2.33333333333333,0,0.233333333333333,3,7,0,0,0,0,0.7,0
"641",7.33333333333333,27.3333333333333,0,2.73333333333333,5,2,0,4,30,0,3.2,0
"642",17.3333333333333,82,0.333333333333333,9.53333333333333,5,4,0,1,-3,0,0.1,0
"643",1.33333333333333,4,0,0.4,4,12,0,0,0,0,1.2,0
"644",1.33333333333333,6.33333333333333,0,0.633333333333333,1,11,0,0,0,0,1.1,0
"645",19.6666666666667,70.3333333333333,0.333333333333333,8.36666666666667,13,45,0,5,49,1,15.4,3
"646",4,17,0.333333333333333,3.7,1,5,0,2,13,1,7.8,1
"647",1,0.333333333333333,0,0.0333333333333333,0,0,0,0,0,0,0,0
"648",11.6666666666667,82.6666666666667,0,8.26666666666667,5,26,0,1,9,0,3.5,0
"649",4,21.3333333333333,0,2.13333333333333,11,62,0,1,2,0,6.4,1
"650",0.333333333333333,0.666666666666667,0,0.0666666666666667,0,0,0,0,0,0,0,0
"651",0,0,0,0,0,0,0,0,0,0,0,0
"652",23,99,1,15.2333333333333,23,69,1,1,17,0,12.6,2
"653",2.33333333333333,11,0,1.1,1,1,0,0,0,0,0.1,0
"654",7,31.6666666666667,0.333333333333333,5.16666666666667,0,0,0,0,0,0,0,0
"655",14,42,0.333333333333333,6.2,11,24,1,1,0,0,8.4,1
"656",13.6666666666667,62,0,6.2,7,23,0,2,21,0,4.4,0
"657",4,8.66666666666667,0,0.866666666666667,3,3,0,0,0,0,0.3,0
"658",1,4.66666666666667,0,0.466666666666667,0,0,0,0,0,0,0,0
"659",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
"660",11,42.6666666666667,0.333333333333333,8.14666666666667,4,8,0,2,6,0,7.04,1
"661",0,0,0,0,0,0,0,0,0,0,0,0
"662",3.33333333333333,13,0,1.3,3,14,0,1,8,0,2.2,0
"663",12.6666666666667,75,0.666666666666667,11.5,3,36,0,5,46,1,14.2,2
"664",0,0,0,0,0,0,0,0,0,0,0,0
"665",10.6666666666667,56.6666666666667,0.333333333333333,7.66666666666667,16,51,0,0,0,0,5.1,1
"666",1,3.66666666666667,0,0.366666666666667,1,3,0,0,0,0,0.3,0
"667",0,0,0,0,0,0,0,0,0,0,0,0
"668",7.66666666666667,32.6666666666667,0,3.26666666666667,10,54,0,1,0,0,5.4,1
"669",10,63.3333333333333,0,6.33333333333333,5,10,0,8,64,0,7.4,1
"670",0,0,0,0,0,0,0,0,0,0,0,0
"671",20.6666666666667,92.6666666666667,0.333333333333333,10.6,22,101,0,2,6,0,10.7,2
"672",11,49,0.333333333333333,6.9,11,34,0,2,14,0,4.8,0
"673",4,5,0,0.5,3,2,0,3,7,0,0.9,0
"674",3,9,0,0.9,0,0,0,3,11,0,1.1,0
"675",3.66666666666667,15,0,1.5,4,16,0,2,5,0,2.1,0
"676",9.66666666666667,31.3333333333333,0,3.13333333333333,3,5,0,6,8,0,1.3,0
"677",0.333333333333333,0.666666666666667,0,0.0666666666666667,0,0,0,1,2,0,0.2,0
"678",14,75.3333333333333,0.333333333333333,8.86666666666667,9,111,0,2,0,0,11.1,2
"679",13,56.6666666666667,0.333333333333333,7.66666666666667,7,41,1,3,4,0,10.5,2
"680",6.33333333333333,16.3333333333333,0,1.63333333333333,2,1,0,0,0,0,0.1,0
"681",21,90.6666666666667,0.666666666666667,13.0666666666667,19,92,0,7,31,0,12.3,2
"682",24,124.333333333333,1,17.7666666666667,23,76,2,2,15,0,21.1,4
"683",11.6666666666667,30.3333333333333,0,3.03333333333333,11,34,0,2,3,0,3.7,0
"684",8,47.3333333333333,0.333333333333333,6.73333333333333,14,75,1,2,12,0,14.7,2
"685",0.666666666666667,6.66666666666667,0,0.666666666666667,1,19,0,0,0,0,1.9,0
"686",14,55,0,4.83333333333333,12,40,0,5,22,0,4.2,0
"687",3,16.6666666666667,0,2.33333333333333,4,12,0,5,38,0,7,1
"688",4.33333333333333,19.6666666666667,0,1.96666666666667,0,0,0,0,0,0,0,0
"689",19.3333333333333,94.6666666666667,0.666666666666667,12.8,11,81,1,3,5,0,14.6,2
"690",7,16.3333333333333,0,0.966666666666667,18,42,0,0,0,0,2.2,0
"691",12.6666666666667,55.3333333333333,0,5.53333333333333,13,78,0,3,6,0,8.4,1
"692",17.6666666666667,96,0.666666666666667,12.9333333333333,24,124,1,1,24,0,20.8,4
"693",1.33333333333333,4,0,0.4,0,0,0,0,0,0,0,0
"694",3.33333333333333,13,0.333333333333333,3.3,8,34,1,1,-6,0,8.8,1
"695",20.3333333333333,63.3333333333333,0.333333333333333,8.33333333333333,16,60,0,5,-1,0,5.9,1
"696",5.66666666666667,17.3333333333333,0.333333333333333,3.73333333333333,7,15,0,4,8,0,2.3,0
"697",1,0.333333333333333,0,0.0333333333333333,0,0,0,0,0,0,0,0
"698",10,56.3333333333333,0,5.63333333333333,6,40,0,5,27,0,6.7,1
"699",0.333333333333333,-2.66666666666667,0,-0.933333333333333,1,-8,0,0,0,0,-2.8,0
"700",11,72.6666666666667,0.666666666666667,11.2666666666667,20,145,2,1,9,0,27.4,4
